step,time,dt,m_liq,m_gas,m_sol,m_slag,E_liq,E_gas,E_sol,E_slag,P_arc,E_src_liq_arc,E_src_liq_rad,E_src_liq_chem,E_src_gas_arc,E_src_gas_rad,E_src_gas_chem,E_arc_direct_sol,E_arc_discarded,E_mc_deposit,m_melted,m_resolid,E_melt_from_solid,m_alpha_clip,E_slag_intercept,E_rad_sol,E_rad_wall,E_conv_defect,E_wall_conv,E_chem_sol,E_mc_lost,E_out_conv,E_gas_abs,E_mass_liq,m_ecs_in,E_ecs_in,m_flux_in,E_flux_in,m_fe_yield,m_fe_return,E_slag_ox,E_slag_red,E_rad_foam
10, 5.000000000E-02, 5.000000000E-03, 0.000000000E+00, 1.122652236E+02, 6.698180861E+05, 0.000000000E+00, 0.000000000E+00, 4.912977708E+05, 8.038131628E+10, 0.000000000E+00, 8.250055000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.062513750E+05,-3.552594243E+01, 0.000000000E+00, 2.062513750E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.917793003E+01, 7.441853616E-01,-4.771503885E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 5.280745854E+04, 2.859987852E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
11, 5.500000000E-02, 5.000000000E-03, 0.000000000E+00, 1.122141489E+02, 6.698180861E+05, 0.000000000E+00, 0.000000000E+00, 5.073581306E+05, 8.038165488E+10, 0.000000000E+00, 8.250060500E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.062515125E+05,-3.682161735E+01, 0.000000000E+00, 2.062515125E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.031728326E+01, 7.608589706E-01,-4.684687420E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 5.319471584E+04, 2.704004512E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
12, 6.000000000E-02, 5.000000000E-03, 0.000000000E+00, 1.121682518E+02, 6.698180861E+05, 0.000000000E+00, 0.000000000E+00, 5.231923496E+05, 8.038199509E+10, 0.000000000E+00, 8.250066000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.062516500E+05,-3.877970851E+01, 0.000000000E+00, 2.062516500E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.122073259E+01, 7.889238610E-01,-4.276147846E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 5.364899443E+04, 2.951014318E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
13, 6.500000000E-02, 5.000000000E-03, 0.000000000E+00, 1.121246225E+02, 6.698180861E+05, 0.000000000E+00, 0.000000000E+00, 5.475175242E+05, 8.038233086E+10, 0.000000000E+00, 8.250071500E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.062517875E+05,-4.120839654E+01, 0.000000000E+00, 2.062517875E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.258338736E+01, 9.426932924E-01,-3.827371945E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 7.435746079E+04, 3.841304310E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
14, 7.000000000E-02, 5.000000000E-03, 0.000000000E+00, 1.118292123E+02, 6.698180861E+05, 0.000000000E+00, 0.000000000E+00, 7.181695700E+05, 8.038261085E+10, 0.000000000E+00, 8.250077000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.062519250E+05,-3.627072791E+01, 0.000000000E+00, 2.062519250E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.438736944E+01, 1.293062444E+00,-3.577596295E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.365674412E+05, 9.660556178E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
15, 7.500000000E-02, 5.000000000E-03, 0.000000000E+00, 1.116084062E+02, 6.698180861E+05, 0.000000000E+00, 0.000000000E+00, 8.083300930E+05, 8.038288174E+10, 0.000000000E+00, 8.250082500E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.062520625E+05,-4.858572643E+01, 0.000000000E+00, 2.062520625E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.806722542E+01, 9.111810496E+00,-5.632352024E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.364415981E+05, 8.524528446E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
16, 8.000000000E-02, 5.000000000E-03, 0.000000000E+00, 1.114090790E+02, 6.698180861E+05, 0.000000000E+00, 0.000000000E+00, 8.863689626E+05, 8.038315343E+10, 0.000000000E+00, 8.250088000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.062522000E+05,-5.644394325E+01, 0.000000000E+00, 2.062522000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.195437018E+01, 1.102873179E+01,-6.626674109E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.319074961E+05, 7.452317169E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
17, 8.500000000E-02, 5.000000000E-03, 0.000000000E+00, 1.112425376E+02, 6.698180861E+05, 0.000000000E+00, 0.000000000E+00, 9.536164301E+05, 8.038342745E+10, 0.000000000E+00, 8.250093500E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.062523375E+05,-6.581856685E+01, 0.000000000E+00, 2.062523375E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.679473503E+01, 1.351095058E+01,-7.382419234E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.297548871E+05, 6.462874226E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
18, 9.000000000E-02, 5.000000000E-03, 0.000000000E+00, 1.111037586E+02, 6.698180861E+05, 0.000000000E+00, 0.000000000E+00, 1.011789151E+06, 8.038370387E+10, 0.000000000E+00, 8.250099000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.062524750E+05,-7.649023487E+01, 0.000000000E+00, 2.062524750E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.251601715E+01, 1.652304012E+01,-7.986409350E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.287929946E+05, 5.618077968E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
19, 9.500000000E-02, 5.000000000E-03, 0.000000000E+00, 1.109868656E+02, 6.698180861E+05, 0.000000000E+00, 0.000000000E+00, 1.062367727E+06, 8.038398251E+10, 0.000000000E+00, 8.250104500E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.062526125E+05,-8.830340345E+01, 0.000000000E+00, 2.062526125E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.907462154E+01, 2.000468609E+01,-8.479048452E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.283039106E+05, 4.903908321E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
