step,time,dt,m_liq,m_gas,m_sol,m_slag,E_liq,E_gas,E_sol,E_slag,P_arc,E_src_liq_arc,E_src_liq_rad,E_src_liq_chem,E_src_gas_arc,E_src_gas_rad,E_src_gas_chem,E_arc_direct_sol,E_arc_discarded,E_mc_deposit,m_melted,m_resolid,E_melt_from_solid,m_alpha_clip,E_slag_intercept,E_rad_sol,E_rad_wall,E_conv_defect,E_wall_conv,E_chem_sol,E_mc_lost,E_out_conv,E_gas_abs,E_mass_liq,m_ecs_in,E_ecs_in,m_flux_in,E_flux_in,m_fe_yield,m_fe_return,E_slag_ox,E_slag_red,E_rad_foam
50, 5.049000000E+00, 1.000000000E-03, 0.000000000E+00, 1.416571640E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 5.864088106E+05, 5.660249799E+10, 0.000000000E+00, 8.255553900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.444262470E+05,-1.346541355E+01, 0.000000000E+00, 1.031943963E+05, 0.000000000E+00, 3.803745445E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 5.661366328E+00, 6.449615584E+00,-6.843094511E+04, 0.000000000E+00, 0.000000000E+00, 6.515694180E+04, 7.650252202E+05, 7.136092941E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
55, 5.054000000E+00, 1.000000000E-03, 0.000000000E+00, 1.412827652E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 7.048089291E+05, 5.660270617E+10, 0.000000000E+00, 8.255559400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.441925024E+05,-1.597128412E+01, 0.000000000E+00, 1.031944650E+05, 0.000000000E+00, 3.780357242E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 6.886339374E+00, 7.418936815E+00,-2.007787288E+04, 0.000000000E+00, 0.000000000E+00, 6.539089258E+04, 7.852608321E+05, 1.173371158E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
60, 5.059000000E+00, 1.000000000E-03, 0.000000000E+00, 1.408639174E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 8.403825936E+05, 5.660289379E+10, 0.000000000E+00, 8.255564900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.442064243E+05,-1.917128692E+01, 0.000000000E+00, 1.031945338E+05, 0.000000000E+00, 3.781735680E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 7.849935512E+00, 9.821571637E+00,-2.645773971E+04, 0.000000000E+00, 0.000000000E+00, 6.537717695E+04, 6.946835436E+05, 1.335243602E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
65, 5.064000000E+00, 1.000000000E-03, 0.000000000E+00, 1.406574168E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 9.025006807E+05, 5.660306563E+10, 0.000000000E+00, 8.255570400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.443510594E+05,-2.108562887E+01, 0.000000000E+00, 1.031946025E+05, 0.000000000E+00, 3.796185441E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 8.100344107E+00, 1.210768149E+01,-1.138804174E+05, 0.000000000E+00, 0.000000000E+00, 6.523274809E+04, 6.340288330E+05, 6.116159704E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
70, 5.069000000E+00, 1.000000000E-03, 0.000000000E+00, 1.403817741E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 9.900419190E+05, 5.660324658E+10, 0.000000000E+00, 8.255575900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.431748030E+05,-2.338062977E+01, 0.000000000E+00, 1.031946713E+05, 0.000000000E+00, 3.678546051E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 8.761984840E+00, 1.336313802E+01,-7.712094226E+04, 0.000000000E+00, 0.000000000E+00, 6.640921074E+04, 7.286115808E+05, 8.711868048E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
75, 5.074000000E+00, 1.000000000E-03, 0.000000000E+00, 1.399434567E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.139070275E+06, 5.660341130E+10, 0.000000000E+00, 8.255581400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.437872539E+05,-2.718462436E+01, 0.000000000E+00, 1.031947400E+05, 0.000000000E+00, 3.739777388E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.030401061E+01, 1.508983570E+01,-3.277732253E+04, 0.000000000E+00, 0.000000000E+00, 6.579696612E+04, 8.569715971E+05, 1.484785644E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
80, 5.079000000E+00, 1.000000000E-03, 0.000000000E+00, 1.394915253E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.292845068E+06, 5.660355382E+10, 0.000000000E+00, 8.255586900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.440694820E+05,-3.196170678E+01, 0.000000000E+00, 1.031948088E+05, 0.000000000E+00, 3.767986445E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.237452656E+01, 1.775242431E+01,-5.106848110E+04, 0.000000000E+00, 0.000000000E+00, 6.551494430E+04, 9.157596284E+05, 1.531036340E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
85, 5.084000000E+00, 1.000000000E-03, 0.000000000E+00, 1.391830785E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.398987281E+06, 5.660368836E+10, 0.000000000E+00, 8.255592400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.439664496E+05,-3.598771484E+01, 0.000000000E+00, 1.031948775E+05, 0.000000000E+00, 3.757669464E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.414653818E+01, 2.040642491E+01,-1.065898844E+05, 0.000000000E+00, 0.000000000E+00, 6.561818286E+04, 9.243923111E+05, 1.056930038E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
90, 5.089000000E+00, 1.000000000E-03, 0.000000000E+00, 1.389673864E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.473353336E+06, 5.660381781E+10, 0.000000000E+00, 8.255597900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.442074005E+05,-3.890353253E+01, 0.000000000E+00, 1.031949463E+05, 0.000000000E+00, 3.781750803E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.547375157E+01, 2.236170264E+01,-1.435459386E+05, 0.000000000E+00, 0.000000000E+00, 6.537743822E+04, 9.149152947E+05, 7.406174505E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
95, 5.094000000E+00, 1.000000000E-03, 0.000000000E+00, 1.387641369E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.542672493E+06, 5.660394340E+10, 0.000000000E+00, 8.255603400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.438154221E+05,-4.139023590E+01, 0.000000000E+00, 1.031950150E+05, 0.000000000E+00, 3.742539207E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.663477347E+01, 2.380995515E+01,-1.519375382E+05, 0.000000000E+00, 0.000000000E+00, 6.576962293E+04, 8.968318105E+05, 6.907044743E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
