step,time,dt,m_liq,m_gas,m_sol,m_slag,E_liq,E_gas,E_sol,E_slag,P_arc,E_src_liq_arc,E_src_liq_rad,E_src_liq_chem,E_src_gas_arc,E_src_gas_rad,E_src_gas_chem,E_arc_direct_sol,E_arc_discarded,E_mc_deposit,m_melted,m_resolid,E_melt_from_solid,m_alpha_clip,E_slag_intercept,E_rad_sol,E_rad_wall,E_conv_defect,E_wall_conv,E_chem_sol,E_mc_lost,E_out_conv,E_gas_abs,E_mass_liq,m_ecs_in,E_ecs_in,m_flux_in,E_flux_in,m_fe_yield,m_fe_return,E_slag_ox,E_slag_red,E_rad_foam
10, 5.000000000E-02, 5.000000000E-03, 0.000000000E+00, 1.114642985E+02, 6.698180861E+05, 0.000000000E+00, 0.000000000E+00, 8.156201462E+05, 8.038136332E+10, 0.000000000E+00, 8.250055000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.062513750E+05,-2.449758451E+02, 0.000000000E+00, 2.062513750E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 5.823966433E+01, 5.552877441E+00,-1.341096850E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.517987737E+04, 4.220616101E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
11, 5.500000000E-02, 5.000000000E-03, 0.000000000E+00, 1.113518018E+02, 6.698180861E+05, 0.000000000E+00, 0.000000000E+00, 8.508851940E+05, 8.038172045E+10, 0.000000000E+00, 8.250060500E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.062515125E+05,-2.361589736E+02, 0.000000000E+00, 2.062515125E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 6.189994453E+01, 5.793027840E+00,-1.417177906E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.603466203E+04, 3.607717600E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
12, 6.000000000E-02, 5.000000000E-03, 0.000000000E+00, 1.112730118E+02, 6.698180861E+05, 0.000000000E+00, 0.000000000E+00, 8.757973894E+05, 8.038208065E+10, 0.000000000E+00, 8.250066000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.062516500E+05,-2.276827151E+02, 0.000000000E+00, 2.062516500E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 6.396949435E+01, 5.882468820E+00,-1.264312769E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.694861495E+04, 3.440969820E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
13, 6.500000000E-02, 5.000000000E-03, 0.000000000E+00, 1.111884208E+02, 6.698180861E+05, 0.000000000E+00, 0.000000000E+00, 9.241354765E+05, 8.038242713E+10, 0.000000000E+00, 8.250071500E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.062517875E+05,-1.953217992E+02, 0.000000000E+00, 2.062517875E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 6.599997561E+01, 6.139368216E+00,-1.515842352E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.241093656E+04, 4.708071439E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
14, 7.000000000E-02, 5.000000000E-03, 0.000000000E+00, 1.106906313E+02, 6.698180861E+05, 0.000000000E+00, 0.000000000E+00, 1.196468992E+06, 8.038272278E+10, 0.000000000E+00, 8.250077000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.062519250E+05,-1.090700988E+02, 0.000000000E+00, 2.062519250E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 7.750734744E+01, 8.292836543E+00,-5.187854460E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.058718781E+05, 6.465353002E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
15, 7.500000000E-02, 5.000000000E-03, 0.000000000E+00, 1.106060327E+02, 6.698180861E+05, 0.000000000E+00, 0.000000000E+00, 1.228779996E+06, 8.038301138E+10, 0.000000000E+00, 8.250082500E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.062520625E+05,-1.371784262E+02, 0.000000000E+00, 2.062520625E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 8.746642675E+01, 6.017992367E+01,-9.538097008E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.291407663E+05, 2.652838466E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
16, 8.000000000E-02, 5.000000000E-03, 0.000000000E+00, 1.105674515E+02, 6.698180861E+05, 0.000000000E+00, 0.000000000E+00, 1.236423634E+06, 8.038330191E+10, 0.000000000E+00, 8.250088000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.062522000E+05,-1.286938305E+02, 0.000000000E+00, 2.062522000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 8.148335978E+01, 5.313775046E+01,-1.156652120E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.356172033E+05, 4.033414370E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
17, 8.500000000E-02, 5.000000000E-03, 0.000000000E+00, 1.105672899E+02, 6.698180861E+05, 0.000000000E+00, 0.000000000E+00, 1.236663374E+06, 8.038359021E+10, 0.000000000E+00, 8.250093500E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.062523375E+05,-1.254172201E+02, 0.000000000E+00, 2.062523375E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 7.715226083E+01, 4.735346024E+01,-1.219304043E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.368597209E+05,-1.956671576E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
18, 9.000000000E-02, 5.000000000E-03, 0.000000000E+00, 1.105681632E+02, 6.698180861E+05, 0.000000000E+00, 0.000000000E+00, 1.238027590E+06, 8.038387695E+10, 0.000000000E+00, 8.250099000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.062524750E+05,-1.256456144E+02, 0.000000000E+00, 2.062524750E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 7.569522700E+01, 4.409560341E+01,-1.220692748E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.371403331E+05,-2.024862836E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
19, 9.500000000E-02, 5.000000000E-03, 0.000000000E+00, 1.105664811E+02, 6.698180861E+05, 0.000000000E+00, 0.000000000E+00, 1.240979687E+06, 8.038416283E+10, 0.000000000E+00, 8.250104500E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.062526125E+05,-1.282652640E+02, 0.000000000E+00, 2.062526125E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 7.647854124E+01, 4.261703833E+01,-1.211285452E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.366136829E+05, 1.782381258E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
