step,time,dt,m_liq,m_gas,m_sol,m_slag,E_liq,E_gas,E_sol,E_slag,P_arc,E_src_liq_arc,E_src_liq_rad,E_src_liq_chem,E_src_gas_arc,E_src_gas_rad,E_src_gas_chem,E_arc_direct_sol,E_arc_discarded,E_mc_deposit,m_melted,m_resolid,E_melt_from_solid,m_alpha_clip,E_slag_intercept,E_rad_sol,E_rad_wall,E_conv_defect,E_wall_conv,E_chem_sol,E_mc_lost,E_out_conv,E_gas_abs,E_mass_liq,m_ecs_in,E_ecs_in,m_flux_in,E_flux_in,m_fe_yield,m_fe_return,E_slag_ox,E_slag_red,E_rad_foam
0, 0.000000000E+00, 5.000000000E+00, 0.000000000E+00, 1.436086458E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 5.657573308E+10, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
5, 5.004000000E+00, 1.000000000E-03, 0.000000000E+00, 1.426684011E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 2.719438874E+05, 5.659486485E+10, 0.000000000E+00, 8.255504400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.359162533E+08, 1.668149942E+11, 0.000000000E+00, 1.136722550E+07, 0.000000000E+00, 3.745456371E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.150009135E+04, 1.154396998E+04,-1.433862044E+12, 0.000000000E+00, 0.000000000E+00, 6.582174132E+07,-1.995866098E+12,-2.488941444E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
10, 5.009000000E+00, 1.000000000E-03, 0.000000000E+00, 1.420380052E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 2.891562257E+05, 5.659535699E+10, 0.000000000E+00, 8.255509900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.434411629E+05,-7.838717238E+00, 0.000000000E+00, 1.031938462E+05, 0.000000000E+00, 3.705347042E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.324911278E+00, 3.832278028E+00, 1.905246454E+05, 0.000000000E+00, 0.000000000E+00, 6.614037583E+04,-2.038162901E+07, 2.584893871E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
15, 5.014000000E+00, 1.000000000E-03, 0.000000000E+00, 1.425783148E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 2.161919773E+05, 5.659622924E+10, 0.000000000E+00, 8.255515400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.443631907E+05,-1.014757039E+01, 0.000000000E+00, 1.031939150E+05, 0.000000000E+00, 3.797536065E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.858740618E+00, 3.892770563E+00, 4.697699047E+05, 0.000000000E+00, 0.000000000E+00, 6.521855435E+04,-5.012998777E+07,-5.220523799E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
20, 5.019000000E+00, 1.000000000E-03, 0.000000000E+00, 1.430305504E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.318957501E+05, 5.659660144E+10, 0.000000000E+00, 8.255520900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.444803067E+05,-4.455748507E+00, 0.000000000E+00, 1.031939838E+05, 0.000000000E+00, 3.809233921E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 7.850928309E-01, 2.512292733E+00,-5.959817916E+04, 0.000000000E+00, 0.000000000E+00, 6.510164454E+04,-5.136725382E+07,-8.447915760E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
25, 5.024000000E+00, 1.000000000E-03, 0.000000000E+00, 1.432030485E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 8.882810621E+04, 5.659688871E+10, 0.000000000E+00, 8.255526400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.442465631E+05,-2.714194841E+00, 0.000000000E+00, 1.031940525E+05, 0.000000000E+00, 3.785845806E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.771257289E-01, 1.535286515E+00,-1.003827458E+05, 0.000000000E+00, 0.000000000E+00, 6.533559445E+04,-6.398764176E+07,-4.320856633E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
30, 5.029000000E+00, 1.000000000E-03, 0.000000000E+00, 1.432491911E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 7.286177166E+04, 5.659716413E+10, 0.000000000E+00, 8.255531900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.439646618E+05,-2.191532889E+00, 0.000000000E+00, 1.031941213E+05, 0.000000000E+00, 3.757641932E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.853257340E-02, 1.187165471E+00,-8.792302167E+04, 0.000000000E+00, 0.000000000E+00, 6.561770193E+04,-6.018247550E+07,-1.608702489E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
35, 5.034000000E+00, 1.000000000E-03, 0.000000000E+00, 1.432335497E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 7.847959234E+04, 5.659744253E+10, 0.000000000E+00, 8.255537400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.434213349E+05,-2.228592936E+00, 0.000000000E+00, 1.031941900E+05, 0.000000000E+00, 3.703295488E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.500735302E-02, 1.112742106E+00,-6.204816914E+04, 0.000000000E+00, 0.000000000E+00, 6.616123512E+04,-7.062587083E+07, 5.584446993E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
40, 5.039000000E+00, 1.000000000E-03, 0.000000000E+00, 1.432914610E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 5.756533188E+04, 5.659772586E+10, 0.000000000E+00, 8.255542900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.442883290E+05,-2.009541871E+00, 0.000000000E+00, 1.031942588E+05, 0.000000000E+00, 3.789981152E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-4.206623664E-02, 1.065123712E+00,-8.625881875E+04, 0.000000000E+00, 0.000000000E+00, 6.529444723E+04,-6.994737594E+07,-2.104391779E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
45, 5.044000000E+00, 1.000000000E-03, 0.000000000E+00, 1.432938338E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 5.798634336E+04, 5.659801189E+10, 0.000000000E+00, 8.255548400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.436762053E+05,-1.797284490E+00, 0.000000000E+00, 1.031943275E+05, 0.000000000E+00, 3.728755027E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.426092373E-01, 8.979750015E-01,-6.093650043E+04, 0.000000000E+00, 0.000000000E+00, 6.590677723E+04,-1.032323582E+08, 4.038498760E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
