step,time,dt,m_liq,m_gas,m_sol,m_slag,E_liq,E_gas,E_sol,E_slag,P_arc,E_src_liq_arc,E_src_liq_rad,E_src_liq_chem,E_src_gas_arc,E_src_gas_rad,E_src_gas_chem,E_arc_direct_sol,E_arc_discarded,E_mc_deposit,m_melted,m_resolid,E_melt_from_solid,m_alpha_clip,E_slag_intercept,E_rad_sol,E_rad_wall,E_conv_defect,E_wall_conv,E_chem_sol,E_mc_lost,E_out_conv,E_gas_abs,E_mass_liq,m_ecs_in,E_ecs_in,m_flux_in,E_flux_in,m_fe_yield,m_fe_return,E_slag_ox,E_slag_red,E_rad_foam
50, 5.049000000E+00, 1.000000000E-03, 0.000000000E+00, 2.185906410E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.958099466E+07, 5.747415595E+10, 0.000000000E+00, 8.255553900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.444262470E+05,-5.280950035E+05, 0.000000000E+00, 1.031943963E+05, 0.000000000E+00, 3.803745445E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 8.000194079E+04, 1.315321383E+05, 9.509449313E+07, 0.000000000E+00, 0.000000000E+00, 6.515694180E+04,-2.734477647E+08,-2.033844074E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
55, 5.054000000E+00, 1.000000000E-03, 0.000000000E+00, 2.207005219E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.941589585E+07, 5.756840289E+10, 0.000000000E+00, 8.255559400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.441925024E+05,-5.074759658E+05, 0.000000000E+00, 1.031944650E+05, 0.000000000E+00, 3.780357242E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 7.683127347E+04, 1.263326255E+05, 9.498579001E+07, 0.000000000E+00, 0.000000000E+00, 6.539089258E+04,-2.777463385E+08,-1.965822448E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
60, 5.059000000E+00, 1.000000000E-03, 0.000000000E+00, 2.228154744E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.925619247E+07, 5.766245495E+10, 0.000000000E+00, 8.255564900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.442064243E+05,-4.888999421E+05, 0.000000000E+00, 1.031945338E+05, 0.000000000E+00, 3.781735680E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 7.397415368E+04, 1.216384822E+05, 9.470198226E+07, 0.000000000E+00, 0.000000000E+00, 6.537717695E+04,-2.784873675E+08,-1.909902889E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
65, 5.064000000E+00, 1.000000000E-03, 0.000000000E+00, 2.247613825E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.911031890E+07, 5.775631478E+10, 0.000000000E+00, 8.255570400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.443510594E+05,-4.716868321E+05, 0.000000000E+00, 1.031946025E+05, 0.000000000E+00, 3.796185441E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 7.130580459E+04, 1.172597893E+05, 9.450532109E+07, 0.000000000E+00, 0.000000000E+00, 6.523274809E+04,-2.811767493E+08,-1.769590864E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
70, 5.069000000E+00, 1.000000000E-03, 0.000000000E+00, 2.267689894E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.896180761E+07, 5.784998548E+10, 0.000000000E+00, 8.255575900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.431748030E+05,-4.553358744E+05, 0.000000000E+00, 1.031946713E+05, 0.000000000E+00, 3.678546051E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 6.883182000E+04, 1.132018159E+05, 9.425422447E+07, 0.000000000E+00, 0.000000000E+00, 6.640921074E+04,-2.791784791E+08,-1.794230007E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
75, 5.074000000E+00, 1.000000000E-03, 0.000000000E+00, 2.286799876E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.882362748E+07, 5.794346621E+10, 0.000000000E+00, 8.255581400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.437872539E+05,-4.396730236E+05, 0.000000000E+00, 1.031947400E+05, 0.000000000E+00, 3.739777388E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 6.643394960E+04, 1.092688426E+05, 9.403030651E+07, 0.000000000E+00, 0.000000000E+00, 6.579696612E+04,-2.796022958E+08,-1.688999800E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
80, 5.079000000E+00, 1.000000000E-03, 0.000000000E+00, 2.305597707E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.869010317E+07, 5.803676531E+10, 0.000000000E+00, 8.255586900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.440694820E+05,-4.255473990E+05, 0.000000000E+00, 1.031948088E+05, 0.000000000E+00, 3.767986445E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 6.427720643E+04, 1.057301916E+05, 9.384859846E+07, 0.000000000E+00, 0.000000000E+00, 6.551494430E+04,-2.806639504E+08,-1.640650420E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
85, 5.084000000E+00, 1.000000000E-03, 0.000000000E+00, 2.324645935E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.855507537E+07, 5.812988004E+10, 0.000000000E+00, 8.255592400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.439664496E+05,-4.117004135E+05, 0.000000000E+00, 1.031948775E+05, 0.000000000E+00, 3.757669464E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 6.218648122E+04, 1.023038591E+05, 9.362996559E+07, 0.000000000E+00, 0.000000000E+00, 6.561818286E+04,-2.791486164E+08,-1.654023222E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
90, 5.089000000E+00, 1.000000000E-03, 0.000000000E+00, 2.340782512E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.844743012E+07, 5.822282159E+10, 0.000000000E+00, 8.255597900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.442074005E+05,-3.995202094E+05, 0.000000000E+00, 1.031949463E+05, 0.000000000E+00, 3.781750803E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 6.026040500E+04, 9.914143696E+04, 9.347860643E+07, 0.000000000E+00, 0.000000000E+00, 6.537743822E+04,-2.797353416E+08,-1.378282394E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
95, 5.094000000E+00, 1.000000000E-03, 0.000000000E+00, 2.356824950E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.834219012E+07, 5.831560628E+10, 0.000000000E+00, 8.255603400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.438154221E+05,-3.890545813E+05, 0.000000000E+00, 1.031950150E+05, 0.000000000E+00, 3.742539207E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 5.868970513E+04, 9.656342569E+04, 9.333173985E+07, 0.000000000E+00, 0.000000000E+00, 6.576962293E+04,-2.775241984E+08,-1.352577146E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
