name,E_arc_total,T_gas_max,T_gas_min,T_liquid_max,T_liquid_min,T_solid_max,T_solid_min,alpha_liquid_max,alpha_liquid_min,alpha_solid_max,alpha_solid_min,exit,m_gas_final,m_liq_final,m_melted_total,m_sol_final,n_snapshots,n_steps,pressure_max,pressure_min,t_final,wall_s
c1_coarse,2480033160.022,3180.7659781373986,300.0,1647.446109064079,300.0,1647.5431710787848,300.0,0.00010440357786014306,0.0,0.8338508156817925,0.0,0,55.32151201,0.07135655618,681.5863251243644,65700.52864,9,15001.0,17.843160727699317,-1.4385175374651613,30.002,823.7
c1_medium,2480033160.022,8289.175540899489,300.0,1808.873179100848,25.234675350579366,1857.552741582955,-115.00827435829505,0.010000013115717214,0.0,0.7524626207292909,0.0,0,55.62172307,4.454031986,813.9495898326921,65696.14597,9,15001.0,44.77786286890072,0.0,30.002,5873.0
c1_fine,2480033160.022,1806.6035424243346,300.0,1804.5097580041183,-267.74877262881546,1806.5252114242737,-726.3094252575532,4.030306320059328e-05,0.0,0.7844476775199989,0.0,0,180.404015,0.001744167368,34.859308018495994,65700.21793,9,15001.0,2000000.0,-2000000.0,30.002,39248.1
