step,time,dt,m_liq,m_gas,m_sol,m_slag,E_liq,E_gas,E_sol,E_slag,P_arc,E_src_liq_arc,E_src_liq_rad,E_src_liq_chem,E_src_gas_arc,E_src_gas_rad,E_src_gas_chem,E_arc_direct_sol,E_arc_discarded,E_mc_deposit,m_melted,m_resolid,E_melt_from_solid,m_alpha_clip,E_slag_intercept,E_rad_sol,E_rad_wall,E_conv_defect,E_wall_conv,E_chem_sol,E_mc_lost,E_out_conv,E_gas_abs,E_mass_liq,m_ecs_in,E_ecs_in,m_flux_in,E_flux_in,m_fe_yield,m_fe_return,E_slag_ox,E_slag_red,E_rad_foam
50, 5.049000000E+00, 1.000000000E-03, 0.000000000E+00, 1.406484718E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 9.373756654E+05, 5.660242618E+10, 0.000000000E+00, 8.255553900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.440244768E+05,-3.073267462E+01, 0.000000000E+00, 1.031943963E+05, 0.000000000E+00, 3.763568429E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 9.092193157E+00, 3.037486007E+01,-2.831715154E+06, 0.000000000E+00, 0.000000000E+00, 6.555871196E+04,-7.945567314E+07,-6.911046574E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
55, 5.054000000E+00, 1.000000000E-03, 0.000000000E+00, 1.416241566E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 6.038630253E+05, 5.660256188E+10, 0.000000000E+00, 8.255559400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.439654745E+05,-1.670243181E+01, 0.000000000E+00, 1.031944650E+05, 0.000000000E+00, 3.757654453E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.680957691E+00, 1.518898774E+01,-1.492225124E+06, 0.000000000E+00, 0.000000000E+00, 6.561792047E+04,-6.772271651E+07,-3.357719550E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
60, 5.059000000E+00, 1.000000000E-03, 0.000000000E+00, 1.420792024E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 4.545799456E+05, 5.660272042E+10, 0.000000000E+00, 8.255564900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.439463741E+05,-1.060423086E+01, 0.000000000E+00, 1.031945338E+05, 0.000000000E+00, 3.755730660E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.900470605E+00, 8.618557695E+00,-7.335963705E+05, 0.000000000E+00, 0.000000000E+00, 6.563722715E+04,-5.521843384E+07,-1.501841110E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
65, 5.064000000E+00, 1.000000000E-03, 0.000000000E+00, 1.424151933E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.558454237E+05, 5.660286551E+10, 0.000000000E+00, 8.255570400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.439465366E+05,-7.677060377E+00, 0.000000000E+00, 1.031946025E+05, 0.000000000E+00, 3.755733157E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.226887509E+00, 5.925102213E+00,-4.412182232E+05, 0.000000000E+00, 0.000000000E+00, 6.563727093E+04,-4.236753201E+07,-9.913598092E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
70, 5.069000000E+00, 1.000000000E-03, 0.000000000E+00, 1.426307631E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 2.998089464E+05, 5.660297469E+10, 0.000000000E+00, 8.255575900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.437692043E+05,-6.163736768E+00, 0.000000000E+00, 1.031946712E+05, 0.000000000E+00, 3.737986179E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.848394845E+00, 4.680631185E+00,-3.316407945E+05, 0.000000000E+00, 0.000000000E+00, 6.581480946E+04,-2.978234695E+07,-5.619733032E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
75, 5.074000000E+00, 1.000000000E-03, 0.000000000E+00, 1.427076399E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 2.777956401E+05, 5.660306073E+10, 0.000000000E+00, 8.255581400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.437934455E+05,-5.175882820E+00, 0.000000000E+00, 1.031947400E+05, 0.000000000E+00, 3.740396551E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.518945107E+00, 3.907962928E+00,-2.870452256E+05, 0.000000000E+00, 0.000000000E+00, 6.579077449E+04,-1.837093454E+07,-2.210806503E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
80, 5.079000000E+00, 1.000000000E-03, 0.000000000E+00, 1.426158064E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.019919335E+05, 5.660316017E+10, 0.000000000E+00, 8.255586900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.440921849E+05,-5.534355885E+00, 0.000000000E+00, 1.031948088E+05, 0.000000000E+00, 3.770256738E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.582340253E+00, 3.791927841E+00,-2.191177299E+05, 0.000000000E+00, 0.000000000E+00, 6.549224137E+04,-9.253262915E+06, 2.415107293E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
85, 5.084000000E+00, 1.000000000E-03, 0.000000000E+00, 1.426863051E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 2.842719371E+05, 5.660325362E+10, 0.000000000E+00, 8.255592400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.440338704E+05,-5.433856397E+00, 0.000000000E+00, 1.031948775E+05, 0.000000000E+00, 3.764411540E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.715571499E+00, 3.899223302E+00,-2.716148151E+05, 0.000000000E+00, 0.000000000E+00, 6.555076210E+04,-3.396434450E+06,-1.777010632E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
90, 5.089000000E+00, 1.000000000E-03, 0.000000000E+00, 1.427718055E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 2.601397470E+05, 5.660333540E+10, 0.000000000E+00, 8.255597900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.440952620E+05,-4.837920810E+00, 0.000000000E+00, 1.031949463E+05, 0.000000000E+00, 3.770536946E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.510446228E+00, 3.627240478E+00,-2.905176892E+05, 0.000000000E+00, 0.000000000E+00, 6.548957679E+04,-9.920614823E+05,-2.417759726E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
95, 5.094000000E+00, 1.000000000E-03, 0.000000000E+00, 1.428108358E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 2.497009515E+05, 5.660340969E+10, 0.000000000E+00, 8.255603400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.438291814E+05,-4.493279119E+00, 0.000000000E+00, 1.031950150E+05, 0.000000000E+00, 3.743915143E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.333399761E+00, 3.409178446E+00,-2.836091929E+05, 0.000000000E+00, 0.000000000E+00, 6.575586357E+04,-7.056259607E+05,-1.046918968E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
