step,time,dt,m_liq,m_gas,m_sol,m_slag,E_liq,E_gas,E_sol,E_slag,P_arc,E_src_liq_arc,E_src_liq_rad,E_src_liq_chem,E_src_gas_arc,E_src_gas_rad,E_src_gas_chem,E_arc_direct_sol,E_arc_discarded,E_mc_deposit,m_melted,m_resolid,E_melt_from_solid,m_alpha_clip,E_slag_intercept,E_rad_sol,E_rad_wall,E_conv_defect,E_wall_conv,E_chem_sol,E_mc_lost,E_out_conv,E_gas_abs,E_mass_liq,m_ecs_in,E_ecs_in,m_flux_in,E_flux_in,m_fe_yield,m_fe_return,E_slag_ox,E_slag_red,E_rad_foam
50, 5.049000000E+00, 1.000000000E-03, 0.000000000E+00, 1.435101385E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 5.720517147E+04, 5.666985138E+10, 0.000000000E+00, 8.255553900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.780965146E+05, 1.001417532E+00, 0.000000000E+00, 8.255551700E+04, 0.000000000E+00, 3.042996356E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.622911803E+00, 2.478631310E+00,-4.169635829E+05, 0.000000000E+00, 0.000000000E+00, 5.212555344E+04, 1.901358838E+07,-1.928060491E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
55, 5.054000000E+00, 1.000000000E-03, 0.000000000E+00, 1.435064089E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 5.864336214E+04, 5.666979757E+10, 0.000000000E+00, 8.255559400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.779095739E+05, 9.793156285E-01, 0.000000000E+00, 8.255557200E+04, 0.000000000E+00, 3.024285794E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.621333360E+00, 2.482725800E+00,-4.142698415E+05, 0.000000000E+00, 0.000000000E+00, 5.231271406E+04, 1.660730341E+07, 1.429195983E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
60, 5.059000000E+00, 1.000000000E-03, 0.000000000E+00, 1.434657507E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 7.045023868E+04, 5.666974642E+10, 0.000000000E+00, 8.255564900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.779207664E+05, 8.278799209E-01, 0.000000000E+00, 8.255562700E+04, 0.000000000E+00, 3.025388544E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.589769298E+00, 2.522153252E+00,-4.011794681E+05, 0.000000000E+00, 0.000000000E+00, 5.230174156E+04, 1.164137009E+07, 1.178645880E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
65, 5.064000000E+00, 1.000000000E-03, 0.000000000E+00, 1.433644996E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 9.835775439E+04, 5.666969963E+10, 0.000000000E+00, 8.255570400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.780365295E+05, 3.494769901E-01, 0.000000000E+00, 8.255568200E+04, 0.000000000E+00, 3.036948353E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.439474100E+00, 2.698789436E+00,-3.786775454E+05, 0.000000000E+00, 0.000000000E+00, 5.218619847E+04, 5.907717016E+06, 2.777015514E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
70, 5.069000000E+00, 1.000000000E-03, 0.000000000E+00, 1.430793760E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.738543599E+05, 5.666970176E+10, 0.000000000E+00, 8.255575900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.770955794E+05,-1.469012696E+00, 0.000000000E+00, 8.255573700E+04, 0.000000000E+00, 2.942836841E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.789757919E+00, 3.213782123E+00,-2.799069656E+05, 0.000000000E+00, 0.000000000E+00, 5.312736859E+04, 4.303472663E+06, 7.503955565E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
75, 5.074000000E+00, 1.000000000E-03, 0.000000000E+00, 1.434765743E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 6.611941308E+04, 5.666966487E+10, 0.000000000E+00, 8.255581400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.775855951E+05, 1.856253166E-01, 0.000000000E+00, 8.255579200E+04, 0.000000000E+00, 2.991821910E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.855425000E+00, 3.170624320E+00,-5.132676581E+05, 0.000000000E+00, 0.000000000E+00, 5.263757290E+04, 8.496697569E+06,-1.087695899E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
80, 5.079000000E+00, 1.000000000E-03, 0.000000000E+00, 1.435103572E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 5.692830284E+04, 5.666961112E+10, 0.000000000E+00, 8.255586900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.778114326E+05, 9.872411469E-01, 0.000000000E+00, 8.255584700E+04, 0.000000000E+00, 3.014389156E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.599605488E+00, 2.516780164E+00,-4.239979638E+05, 0.000000000E+00, 0.000000000E+00, 5.241195544E+04, 1.569812715E+07,-9.216118977E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
85, 5.084000000E+00, 1.000000000E-03, 0.000000000E+00, 1.435081842E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 5.814116681E+04, 5.666955743E+10, 0.000000000E+00, 8.255592400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.777290617E+05, 9.979423559E-01, 0.000000000E+00, 8.255590200E+04, 0.000000000E+00, 3.006135571E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.632131268E+00, 2.476558310E+00,-4.141249645E+05, 0.000000000E+00, 0.000000000E+00, 5.249454629E+04, 1.729952581E+07, 1.206666612E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
90, 5.089000000E+00, 1.000000000E-03, 0.000000000E+00, 1.434914671E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 6.270195019E+04, 5.666950446E+10, 0.000000000E+00, 8.255597900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.779218774E+05, 9.279941658E-01, 0.000000000E+00, 8.255595700E+04, 0.000000000E+00, 3.025400643E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.612593061E+00, 2.500781269E+00,-4.100961467E+05, 0.000000000E+00, 0.000000000E+00, 5.230195057E+04, 1.406862176E+07, 4.550212252E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
95, 5.094000000E+00, 1.000000000E-03, 0.000000000E+00, 1.434622276E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 7.075395917E+04, 5.666945391E+10, 0.000000000E+00, 8.255603400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.776083497E+05, 8.067124285E-01, 0.000000000E+00, 8.255601200E+04, 0.000000000E+00, 2.994031365E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.576041899E+00, 2.543637237E+00,-4.033087563E+05, 0.000000000E+00, 0.000000000E+00, 5.261569835E+04, 1.142615946E+07, 8.027428777E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
